"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"05","Antioquia","05284","Frontino","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","13,70","13,10","55,66","4,25","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05284","Frontino","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","13,70","13,70","58,20","4,25","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05284","Frontino","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","14,00","13,00","55,23","4,25","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05284","Frontino","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","14,00","13,50","57,36","4,25","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022A","2,00","1,00","1,20","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022B","2,00","2,00","2,40","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","1,00","1,00","1,20","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","2,00","1,00","1,20","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","1,00","2,00","2,40","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","1,00","1,00","1,20","1,20","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano mecanizado","2020","2020A","2,00","2,00","2,38","1,19","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05313","Granada","Cereales","Cereales","Arroz","Arroz secano mecanizado","2021","2021A","2,00","2,00","2,38","1,19","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019A","260,00","220,00","392,70","1,78","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020A","280,00","230,00","437,92","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021A","250,00","240,00","456,00","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022A","255,00","0,00","0,00","0,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022B","0,00","170,00","323,00","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","220,00","0,00","0,00","0,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","0,00","210,00","399,00","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","200,00","0,00","0,00","0,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05475","Murindó","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","0,00","180,00","321,30","1,78","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2019","2019A","640,00","640,00","4.264,96","6,66","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2019","2019B","720,00","720,00","4.798,08","6,66","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2020","2020A","810,00","810,00","5.397,84","6,66","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2020","2020B","740,00","720,00","4.798,08","6,66","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2021","2021A","442,00","440,00","2.904,00","6,60","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2021","2021B","650,00","650,00","3.900,00","6,00","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2022","2022A","542,00","541,50","3.682,20","6,80","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2022","2022B","822,00","164,40","986,40","6,00","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2023","2023A","657,00","657,60","3.945,60","6,00","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2023","2023B","1.122,00","657,00","3.942,00","6,00","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2024","2024A","821,00","1.122,00","5.049,00","4,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05480","Mutatá","Cereales","Cereales","Arroz","Arroz secano mecanizado","2024","2024B","1.300,00","780,00","3.510,00","4,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019B","3,00","3,00","3,00","1,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020A","3,00","3,00","4,28","1,43","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020B","3,00","3,00","4,28","1,43","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021A","3,00","3,00","5,00","1,67","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021B","3,00","3,00","4,20","1,40","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022A","9,00","6,50","15,47","2,38","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022B","3,00","3,00","5,00","1,67","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","7,00","6,90","13,11","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","3,00","3,00","5,40","1,80","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","7,00","5,00","9,50","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05483","Nariño","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","4,00","3,80","6,84","1,80","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019A","1.756,00","1.708,00","3.586,80","2,10","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019B","2.345,00","2.319,00","4.869,90","2,10","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020A","1.785,00","1.777,00","4.440,72","2,50","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020B","2.463,00","2.460,00","6.147,54","2,50","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021A","1.864,00","1.861,00","5.315,02","2,86","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021B","2.504,00","2.502,00","6.004,80","2,40","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022A","621,00","90,00","299,88","3,33","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022B","2.459,00","621,00","1.773,58","2,86","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","714,00","2.459,00","7.022,90","2,86","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","2.714,00","2.071,00","5.914,78","2,86","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","646,00","1.345,00","3.766,00","2,80","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05490","Necoclí","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","2.453,00","387,50","930,00","2,40","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019A","180,00","180,00","288,00","1,60","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2019","2019B","360,00","360,00","504,00","1,40","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020A","180,00","180,00","342,72","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2020","2020B","180,00","180,00","299,88","1,67","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021A","180,00","162,00","347,00","2,14","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2021","2021B","194,00","194,00","369,38","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022A","250,00","150,00","321,00","2,14","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2022","2022B","200,00","100,00","190,00","1,90","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023A","200,00","180,00","360,00","2,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2023","2023B","150,00","150,00","300,00","2,00","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024A","206,00","150,00","357,00","2,38","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano manual","2024","2024B","100,00","95,00","226,10","2,38","Transitorio","Paddy o cáscara verde","1010102","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2019","2019A","3.860,00","3.745,00","20.597,50","5,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2019","2019B","1.980,00","1.900,00","8.550,00","4,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2020","2020A","3.860,00","3.745,00","24.511,02","6,54","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2020","2020B","2.980,00","2.900,00","15.529,50","5,36","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2021","2021A","3.200,00","2.500,00","5.355,00","2,14","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2021","2021B","2.250,00","1.900,00","8.550,00","4,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2022","2022A","3.000,00","2.500,00","5.350,00","2,14","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2022","2022B","2.500,00","2.000,00","9.000,00","4,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2023","2023A","1.300,00","1.270,00","3.175,00","2,50","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2023","2023B","900,00","900,00","2.700,00","3,00","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2024","2024A","1.760,00","921,00","2.739,98","2,98","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
"05","Antioquia","05495","Nechí","Cereales","Cereales","Arroz","Arroz secano mecanizado","2024","2024B","1.080,00","1.070,00","3.819,90","3,57","Transitorio","Paddy o cáscara verde","1010103","Oryza sativa"
