Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20032005,2003-2005,millones de No.,4.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20042006,2004-2006,millones de No.,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20052007,2005-2007,millones de No.,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20062008,2006-2008,millones de No.,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20072009,2007-2009,millones de No.,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20082010,2008-2010,millones de No.,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20092011,2009-2011,millones de No.,5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20102012,2010-2012,millones de No.,4.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20112013,2011-2013,millones de No.,3.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20122014,2012-2014,millones de No.,3.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20132015,2013-2015,millones de No.,2.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,2.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,2.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,2.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,2.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,2.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,2.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,2.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210011,Número de personas subalimentadas (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,2.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20142016,2014-2016,%,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20142016,2014-2016,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20142016,2014-2016,%,5.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20152017,2015-2017,%,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20152017,2015-2017,%,4.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20152017,2015-2017,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20162018,2016-2018,%,4.5
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20162018,2016-2018,%,4.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20162018,2016-2018,%,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20172019,2017-2019,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20172019,2017-2019,%,4.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20172019,2017-2019,%,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20182020,2018-2020,%,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20182020,2018-2020,%,4.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20182020,2018-2020,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20192021,2019-2021,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20192021,2019-2021,%,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20192021,2019-2021,%,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20202022,2020-2022,%,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20202022,2020-2022,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20202022,2020-2022,%,5.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20212023,2021-2023,%,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20212023,2021-2023,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,61212,Confidence interval: Upper bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20212023,2021-2023,%,5.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20222024,2022-2024,%,5.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61211,Confidence interval: Lower bound,210401,Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años),20222024,2022-2024,%,4.9
